"Small Bottom Face Disp"
"Time (sec)","Linear Displacement3 (mm)"
4.26000000000004,-42.1495679776682
4.26666666666671,-41.9016918147953
4.27333333333338,-41.638103345371
4.28000000000004,-41.3599644793406
4.28666666666671,-41.0684958344022
4.29333333333338,-40.7649696265155
4.30000000000005,-40.4507020760645
4.30666666666671,-40.1270460474714
4.31333333333338,-39.7953927572457
4.32000000000005,-39.4571544125279
4.32666666666671,-39.1137590748282
4.33333333333338,-38.7666456477293
4.34000000000005,-38.4172567086542
4.34666666666671,-38.0670316541986
4.35333333333338,-37.7174002257177
4.36000000000005,-37.3697764441996
4.36666666666671,-37.0255529503885
4.37333333333338,-36.6860957155867
4.38000000000005,-36.3527390617173
4.38666666666671,-36.0267809113684
4.39333333333338,-35.7094781850798
4.40000000000005,-35.4020422757234
4.40666666666671,-35.1056345551018
4.41333333333338,-34.8213623734383
4.42000000000005,-34.5502861368537
4.42666666666671,-34.2934063981674
4.43333333333338,-34.0516622590512
4.44000000000005,-33.8259320673893
4.44666666666672,-33.6170310117585
4.45333333333338,-33.4257094051808
4.46000000000005,-33.2526514786859
4.46666666666672,-33.0984744962507
4.47333333333338,-32.9637280144574
4.48000000000005,-32.8488931566316
4.48666666666672,-32.7543818480438
4.49333333333338,-32.6805360672874
4.50000000000005,-32.627627314498
4.50666666666672,-32.5958567061059
4.51333333333338,-32.585355997904
4.52000000000005,-32.5961847943039
4.52666666666672,-32.6283310403655
4.53333333333338,-32.6817108811893
4.54000000000005,-32.7561683620843
4.54666666666672,-32.8514753768484
4.55333333333338,-32.9673316035002
4.56000000000005,-33.1033643132635
4.56666666666672,-33.2591281290471
4.57333333333338,-33.4341050367978
4.58000000000005,-33.6277052035168
4.58666666666672,-33.8392694285126
4.59333333333339,-34.0680700676862
4.60000000000005,-34.3132993414754
4.60666666666672,-34.5740858937719
4.61333333333339,-34.8494894526417
4.62000000000005,-35.1385027721284
4.62666666666672,-35.4400544322338
4.63333333333339,-35.7530111880042
4.64000000000005,-36.0761801101716
4.64666666666672,-36.4083110924437
4.65333333333339,-36.7481006128314
4.66000000000005,-37.0941978921982
4.66666666666672,-37.4452147180842
4.67333333333339,-37.7997156917313
4.68000000000005,-38.1562257757543
4.68666666666672,-38.5132483747934
4.69333333333339,-38.8692627792293
4.70000000000005,-39.2227333022315
4.70666666666672,-39.5721166592265
4.71333333333339,-39.9158684750276
4.72000000000005,-40.2524500805585
4.72666666666672,-40.5803368582057
4.73333333333339,-40.8980292735131
4.74000000000006,-41.2040660227575
4.74666666666672,-41.4970106331451
4.75333333333339,-41.7754774207668
4.76000000000006,-42.0381383029932
4.76666666666672,-42.2837280016459
4.77333333333339,-42.5110534174785
4.78000000000006,-42.719000631501
4.78666666666672,-42.9065411918651
4.79333333333339,-43.0727388915006
4.80000000000006,-43.2167574351895
4.80666666666672,-43.3378680896467
4.81333333333339,-43.4354459559898
4.82000000000006,-43.5089801836119
4.82666666666672,-43.5580791378511
4.83333333333339,-43.5824713495285
4.84000000000006,-43.5820080126049
4.84666666666672,-43.5566639052282
4.85333333333339,-43.5065379758171
4.86000000000006,-43.4318533525954
4.86666666666672,-43.3329547793975
4.87333333333339,-43.2103030410282
4.88000000000006,-43.0644836902001
4.88666666666673,-42.8961934118472
4.89333333333339,-42.7062394703347
4.90000000000006,-42.4955337739926
4.90666666666673,-42.2650865725887
4.91333333333339,-42.0160013795776
4.92000000000006,-41.7494691344428
4.92666666666673,-41.4667575016607
4.93333333333339,-41.1691940575007
4.94000000000006,-40.8581878099295
4.94666666666673,-40.5351966641686
4.95333333333339,-40.2017254021702
4.96000000000006,-39.8593165535646
4.96666666666673,-39.5095408597752
4.97333333333339,-39.1539912620273
4.98000000000006,-38.7942753527111
4.98666666666673,-38.4319997732415
4.99333333333339,-38.0687567552527
5.00000000000006,-37.7061548791806
5.00666666666673,-37.3457705948844
5.01333333333339,-36.9891577962135
5.02000000000006,-36.6378369716682
5.02666666666673,-36.2932903048615
5.0333333333334,-35.9569588521342
5.04000000000006,-35.6302345325433
5.04666666666673,-35.3144426528089
5.0533333333334,-35.0108684351606
5.06000000000006,-34.7207348979288
5.06666666666673,-34.4451979118174
5.0733333333334,-34.1853453638124
5.08000000000006,-33.9421939583017
5.08666666666673,-33.7166896143909
5.0933333333334,-33.5097044692934
5.10000000000006,-33.3220271746765
5.10666666666673,-33.1543776099454
5.1133333333334,-33.007400215855
5.12000000000006,-32.8816570728449
5.12666666666673,-32.7776302342705
5.1333333333334,-32.6957207578462
5.14000000000006,-32.6362492735276
5.14666666666673,-32.5994546042513
5.1533333333334,-32.5854930957254
5.16000000000006,-32.594441698019
5.16666666666673,-32.6262936400359
5.1733333333334,-32.6809587242081
5.18000000000007,-32.7582636177725
5.18666666666673,-32.8579519232139
5.1933333333334,-32.9796827333534
5.20000000000007,-33.1230329601455
5.20666666666673,-33.287504476569
5.2133333333334,-33.4725021147106
5.22000000000007,-33.6773532169398
5.22666666666673,-33.9013013334796
5.2333333333334,-34.1435098479666
5.24000000000007,-34.403060143864
5.24666666666673,-34.6789526665194
5.2533333333334,-34.9701258770895
5.26000000000007,-35.2754265632752
5.26666666666673,-35.5936277998969
5.2733333333334,-35.9234340000176
5.28000000000007,-36.2634849481858
5.28666666666673,-36.612357573423
5.2933333333334,-36.9685670760246
5.30000000000007,-37.330591241281
5.30666666666674,-37.6968534961744
5.3133333333334,-38.0657219005701
5.32000000000007,-38.4355377661242
5.32666666666674,-38.8046168511841
5.3333333333334,-39.1712563718005
5.34000000000007,-39.533738588516
5.34666666666674,-39.8903589302396
5.3533333333334,-40.2394136527733
5.36000000000007,-40.5791995391125
5.36666666666674,-40.9080478873846
5.3733333333334,-41.2243274131205
5.38000000000007,-41.5264525561784
5.38666666666674,-41.8128901244005
5.3933333333334,-42.0821873354498
5.40000000000007,-42.3329512809011
5.40666666666674,-42.5638694485439
5.4133333333334,-42.7737258277706
5.42000000000007,-42.9614076010353
5.42666666666674,-43.1259098263762
5.4333333333334,-43.2663433983003
5.44000000000007,-43.3819495412407
5.44666666666674,-43.4720834751632
5.45333333333341,-43.536238283461
5.46000000000007,-43.5740444288345
5.46666666666674,-43.5852725817902
5.47333333333341,-43.5698349957768
5.48000000000007,-43.5277857736058
5.48666666666674,-43.4593176358215
5.49333333333341,-43.3647691488712
5.50000000000007,-43.2446174521322
5.50666666666674,-43.0994754767754
5.51333333333341,-42.9300886089223
5.52000000000007,-42.7373307631668
5.52666666666674,-42.5221807157795
5.53333333333341,-42.2857519865572
5.54000000000007,-42.029260637587
5.54666666666674,-41.7540218245549
5.55333333333341,-41.46143938694
5.56000000000007,-41.1530032631601
5.56666666666674,-40.8302559826184
5.57333333333341,-40.4948168742313
5.58000000000007,-40.1483648552717
5.58666666666674,-39.7926171281873
5.59333333333341,-39.4293191904047
5.60000000000008,-39.0602436913032
5.60666666666674,-38.6871606658011
5.61333333333341,-38.3118422502371
5.62000000000008,-37.9360783579849
5.62666666666674,-37.5616327964625
5.63333333333341,-37.1902415149037
5.64000000000008,-36.82361256758
5.64666666666674,-36.4634038700549
5.65333333333341,-36.1112183212346
5.66000000000008,-35.768637823427
5.66666666666674,-35.4371716246431
5.67333333333341,-35.1182619745561
5.68000000000008,-34.8132859740152
5.68666666666674,-34.523538479014
