File Path: C:\Users\Administrator\Desktop\New folder (2)\Test Run 181 09-7-22 10 52 09 AM\DAQ- Time, … - (Timed).txt   
Test: ASEN3112_20in-lb-return_FinalFall2021
Test Run: Test Run 181
Date: 9/7/2022 10:38:04 AM


Time 	Torsional Angle 	Torsional Epsilon 3550 Torsion 	Torsional Torque 	Axial Epsilon 3550 Axial 
sec	°	°	in·lbf	in
363.697265625	47.9962857065462	-0.00175194873290031	0.665312037354249	-8.33556495918197E-07
363.70703125	47.9996120086716	-0.00294213400007858	0.60828271385844	-3.08637133348312E-06
363.716796875	47.9994651596045	-0.00175012737691398	0.371169119516269	-9.5767117770487E-07
363.7265625	47.998416725567	-0.000555277568696464	0.322654711056908	-8.45555436691803E-07
363.736328125	47.9974365934212	-0.000356769020909252	0.317207803161376	9.19424396634558E-07
363.74609375	47.993813178067	-0.00143931489550389	0.680057727043545	-2.39117827900408E-06
363.755859375	47.9970984990574	-0.00170046124199035	0.966176215328454	-9.26173853271193E-07
363.765625	47.9970643481115	-0.000914734251743176	0.555026132427028	4.13590981235585E-07
363.775390625	47.99876165012	-0.0019341758370575	0.239183798515844	-2.00833491569358E-06
363.78515625	47.9967945556393	-0.00355194182683416	0.213386820686155	-1.24602242784373E-06
363.794921875	47.9956812348048	-0.00236533277900325	0.588958851922713	-1.25464685010494E-06
363.8046875	47.9971053292465	-8.10515659811864E-05	1.02374957018187	-8.24932150148727E-09
363.814453125	47.9980308198789	0.000914290064331085	0.951323302004314	-3.0747471060932E-07
363.82421875	48.0009370653704	-0.000747877730837102	0.679612610478232	-2.43729949608578E-06
363.833984375	48.0007526502628	-0.00172760430285791	0.328486529380845	-3.67094805996629E-07
363.84375	47.9995300464016	-0.00223246071182856	0.0588365791799729	-3.57308135834694E-06
363.853515625	47.996155932952	-9.28461318119971E-05	0.364549214070546	-9.2242413182796E-07
363.86328125	47.9933897063385	0.000602300413324662	0.67693696534674	-5.48954862319612E-07
363.873046875	47.9979830085548	-0.0022633351762426	1.06073954807771	-9.1005012799413E-07
363.8828125	47.99756978211	-0.00189066256282078	0.804473610049642	-2.20819338317697E-06
363.892578125	47.9985396689721	-0.000698256202251423	0.358392625511918	-2.05520597915449E-06
363.90234375	47.9990758388218	-0.000655498109147502	0.400677841955108	-1.24639742096864E-06
363.912109375	47.994923083807	-0.0011137537661739	0.476359198117399	-1.93859067031897E-07
363.921875	47.9971155745303	-0.00129187166777738	0.436403425032679	-3.28847954991008E-07
363.931640625	47.9979010462847	-0.000566539053614292	0.666210513384233	-1.45113065920532E-06
363.94140625	48.0011419710455	-0.000919110050120476	0.400236022549538	-1.98358690802592E-06
363.951171875	48.0006092162903	-0.00215611821505926	0.361622193480244	2.10732656172002E-07
363.9609375	48.0011009899105	-0.00307249602275942	0.509861638266615	-2.26931334616098E-06
363.970703125	47.9982220651757	-0.002160205114444	0.774405161772821	-1.6299909103996E-06
363.98046875	47.9964701216538	0.000222630805958248	1.03839060802092	-3.82468510056206E-08
363.990234375	47.9992841595915	0.000341775924004114	0.924238783294961	4.53337699837906E-07
364	47.9986865180392	-0.00122388076980689	0.629502376703231	-7.67936895176431E-07
364.009765625	47.9996017633879	-0.00228032748127361	0.322496447389241	-2.94163293898509E-06
364.01953125	47.9987138387959	-0.000555055422880211	-0.0959399299135766	-1.07241180065704E-07
364.029296875	47.9948889328612	0.000596480849527443	0.207784121992763	-1.29476859679983E-06
364.0390625	47.9966511216668	-0.000335290000923446	0.52414908869482	1.30564269806931E-06
364.048828125	47.995974932939	-0.00221675677957754	0.681677489738919	-1.76123025175375E-06
364.05859375	47.9990451029706	-0.00217746380685775	0.73683481781901	-3.52958467352781E-06
364.068359375	48.0002301407914	-4.97770742993549E-05	0.538168611922304	-1.1264073138795E-06
364.078125	47.9956778197102	-6.25045463838812E-05	0.624411562059948	-1.50625115180253E-06
364.087890625	47.995892970669	-0.00143496129607516	0.529336312288989	-1.39451033397907E-06
364.09765625	47.9952611781709	-0.00114071902701212	0.529197040261442	-1.2190247411678E-06
364.107421875	47.9981298576219	-0.000197975486415558	0.581264929662287	-1.93334090644077E-06
364.1171875	47.9980752161086	0.000311323291722975	0.254652423450402	-1.17890313434353E-06
364.126953125	47.9949299139962	-0.000927817144757533	0.124253464917155	1.01991617251511E-07
364.13671875	47.9961047065333	-0.00242323930954205	0.488052575146155	-1.58012004180998E-06
364.146484375	47.9934306874735	-0.00181107693515297	0.575876579323791	-3.10624471026811E-06
364.15625	47.9963710839109	-0.000718113734953286	0.507954231355255	-1.79835205344931E-06
364.166015625	47.9965554990184	0.000148642648381614	0.218569955802243	8.99926065425968E-08
364.17578125	47.9979659330818	-0.0017965502767187	0.387504040201719	-1.82347505424189E-06
364.185546875	47.9963744990054	-0.00248763189343702	0.682661691922222	-1.53324897834907E-06
364.1953125	47.9949264989016	-0.00163686834134572	0.773145646750973	-2.27418797704365E-06
364.205078125	47.9961012914387	-0.000230071830984306	0.879305947578095	-4.88959773807387E-07
364.21484375	47.9962276499383	0.000392508103505747	0.851763123664457	8.20057582644928E-07
364.224609375	47.9987479897417	-0.00108425626189325	0.361774654146763	-2.21306801405964E-06
364.234375	47.9978839708118	-0.00214687782455461	0.163365610224217	-2.81639334775897E-06
364.244140625	47.9945542535919	-0.00184217380593431	-0.0204675312500027	-1.705734626161E-06
364.25390625	47.9952475177925	-0.00121517367516983	0.260562582289834	1.69861028130242E-07
364.263671875	47.9941683479038	-0.00130870837172761	0.762452100442702	-2.57603828032639E-06
364.2734375	47.997890801001	-0.00233601286631111	0.875607325664722	-2.48379556642177E-06
364.283203125	47.9975253858804	-0.00170172741582176	0.744612817652884	-2.26331373590356E-06
364.29296875	47.9968321216798	-0.000886391822330717	0.570384302510194	6.78319203081528E-07
364.302734375	47.997668819853	-0.000368119327676436	0.304571438446105	6.59570805671288E-07
364.3125	47.9933931214331	-0.000138003098795004	0.355802706533746	-1.48000331150582E-06
364.322265625	47.9964632914646	3.89376234414868E-05	0.262980224671432	-1.17627832233974E-06
364.33203125	47.9960398197362	-0.00133505185356525	0.406753716043226	-6.3669762375759E-07
364.341796875	47.9981025368652	-0.00184741588440764	0.176006508534135	-1.31576681308895E-06
364.3515625	47.9965520839238	-0.00147767509550237	0.0356542490265295	9.1717457775568E-07
364.361328125	47.9950289517391	-0.00058826239230981	0.433724482741444	-8.76302914746266E-07
364.37109375	47.9942878762143	-0.000297818384189986	0.68043030609451	1.40575942837346E-06
364.380859375	47.9942332347009	-0.000926617671992223	0.553931475392333	-1.16502922794535E-06
364.390625	47.9978600651497	-0.00150357418148708	0.407606031836807	-1.86772144556962E-06
364.400390625	47.9977985934472	-0.00191231914833999	0.0488836903505834	-2.22506709470386E-06
364.41015625	47.9951587253333	-0.00162569570433235	-0.125751611875407	-1.88084536571797E-06
364.419921875	47.9922968760715	-0.00101117867808936	-0.0650125715236892	-9.45672236931265E-07
364.4296875	47.989974611754	-0.0010634436533011	0.339908747992333	-2.01995886334227E-06
364.439453125	47.9947454988886	-0.00194996856510278	0.984612284031765	-1.58499467269265E-06
364.44921875	47.9940488195934	-0.00116597403082726	0.889354833213404	-1.40238463011983E-06
364.458984375	47.9960705555874	-0.001313528357517	0.603085532841847	-2.02145869597131E-06
364.46875	47.9966169707209	-0.000882149217644795	0.204555378314373	-1.33339023112444E-06
364.478515625	47.9926076496787	-0.00169608554783346	0.147220243252396	-2.02820815260795E-06
364.48828125	47.9921534420989	-0.00198955043681513	0.437290361003562	-2.72602573934955E-06
364.498046875	47.9923788383415	-0.00147945205359156	0.430179178756123	-2.8775134506136E-06
364.5078125	47.9958690650069	-0.000848675808722232	0.14695853119779	-8.74803082117219E-07
364.517578125	47.9959305367094	-0.000913534883198281	0.256993406867974	-2.20106907328604E-07
364.52734375	47.9972760839758	-0.00230209537419687	0.530610664529681	-5.47079973623872E-06
364.537109375	47.9933931214331	-0.00216049380499573	1.01505825709917	-2.07507935593948E-06
364.546875	47.9914089514795	-0.000789325356432897	0.950073678461695	-3.12349306524338E-07
364.556640625	47.9947045177536	-0.000891145107054003	0.679740408389873	-6.3669762375759E-07
364.56640625	47.9939702724179	-0.00141281602102632	0.544020213204699	-2.34468220866809E-06
364.576171875	47.9958212536827	-0.00157845081810831	0.214298485355111	-1.70610961928592E-06
364.5859375	47.9967330839368	-0.000948918548121833	-0.00147176968030768	-1.62436643313771E-06
364.595703125	47.9907088570897	0.00070440890660771	0.324431022896883	-4.67586564393353E-07
364.60546875	47.9916958194246	-0.000586618732132408	0.61789888024907	-1.4623796137291E-06
364.615234375	47.9915899514925	-0.00284155775534846	0.886419569723743	-2.79389515897019E-06
364.625	47.9941478573363	-0.00266186279041326	0.603677373015726	-2.01583421870943E-06
364.634765625	47.9945030271731	-0.00117923472387096	0.334926739620571	1.88984453633052E-07
364.64453125	47.9917846118838	0.000214656693505432	0.168502172958934	4.27464843924202E-08
364.654296875	47.9905927438738	-0.000387865813525276	0.146238926083868	3.45346603457679E-07
364.6640625	47.9887998192169	-0.00271279509916831	0.499057703050146	-3.36684800773998E-06
364.673828125	47.994035159215	-0.00333917334671178	0.668998261946988	-2.25168978825487E-06
364.68359375	47.9947318385103	-0.00149666624388778	0.516471652233108	-5.84576936289093E-07
364.693359375	47.9955207253593	-0.000160126253060591	0.525195936913241	-8.4893016501012E-07
364.703125	47.9936287629595	-0.00123340974664285	0.301322878837659	-1.43275725492E-06
364.712890625	47.9896774985251	-0.00219174617263742	0.543082171257799	-2.02820815260795E-06
364.72265625	47.9919041401943	-0.00117505882025114	0.665570864394079	-1.30376787231534E-06
364.732421875	47.9927818195025	-0.000452680385883783	0.382732258735175	-8.28681865035525E-07
